Time-Bathhouse,Temp-Bathhouse,Time-New Tub,Temp-New Tub,Time-Hot Tub,Temp-Hot Tub,Time-Bathrooms,Temp-Bathrooms,Time-goodName,Temp-goodName,Time-The ROOM,Temp-The ROOM,Time-OUTHOUSE,Temp-OUTHOUSE,Time-Taco Stand,Temp-Taco Stand,Time-Actual,Temp-Actual,Time-newChannel,Temp-newChannel
2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,2020-04-21T14:27:08,104,,,,
2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,2020-04-21T14:27:25,104,,,,
2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,2020-04-21T14:27:46,104,,,,
2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,2020-04-21T14:28:33,104,,,,
2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,2020-04-21T14:28:52,104,,,,
2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,2020-04-21T14:29:08,104,,,,
2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,2020-04-21T14:29:47,104,,,,
2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,2020-04-21T14:30:14,104,,,,
2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,2020-04-21T14:30:31,104,,,,
2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,2020-04-21T14:30:59,104,,,,
2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,2020-04-21T14:31:14,104,,,,
2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,2020-04-21T14:31:41,104,,,,
2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,2020-04-21T14:32:32,104,,,,
2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,2020-04-21T14:32:52,104,,,,
2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,2020-04-21T14:33:23,104,,,,
2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,2020-04-21T14:33:45,104,,,,
2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,2020-04-21T14:34:23,104,,,,
2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,2020-04-21T14:34:42,104,,,,
2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,2020-04-21T14:34:57,104,,,,
2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,2020-04-21T14:35:15,104,,,,
2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,2020-04-21T14:36:09,104,,,,
2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,2020-04-21T14:36:25,104,,,,
2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,2020-04-21T14:36:40,104,,,,
2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,2020-04-21T14:37:09,104,,,,
2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,2020-04-21T14:37:32,104,,,,
2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,2020-04-21T14:38:15,104,,,,
2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,2020-04-21T14:38:35,104,,,,
2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,2020-04-21T14:39:04,104,,,,
2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,2020-04-21T14:39:20,104,,,,
2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,2020-04-21T14:39:48,104,,,,
2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,2020-04-21T14:40:09,104,,,,
2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,2020-04-21T14:40:42,104,,,,
2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,2020-04-21T14:40:58,104,,,,
2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,2020-04-21T14:41:14,104,,,,
2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,2020-04-21T14:41:52,104,,,,
2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,2020-04-21T14:42:08,104,,,,
2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,2020-04-21T14:42:30,104,,,,
2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,2020-04-21T14:42:45,104,,,,
2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,2020-04-21T14:43:01,104,,,,
2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,2020-04-21T14:43:33,104,,,,
2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,2020-04-21T14:43:58,104,,,,
2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,2020-04-21T14:44:14,104,,,,
2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,2020-04-21T14:44:31,104,,,,
2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,2020-04-21T14:45:23,104,,,,
2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,2020-04-21T14:45:46,104,,,,
2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,2020-04-21T14:46:02,104,,,,
2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,2020-04-21T14:46:23,104,,,,
2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,2020-04-21T14:47:21,104,,,,
2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,2020-04-21T14:47:37,104,,,,
2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,2020-04-21T14:48:07,104,,,,
2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,2020-04-21T14:48:22,104,,,,
2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,2020-04-21T14:48:38,104,,,,
2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,2020-04-21T14:48:59,104,,,,
2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,2020-04-21T14:49:16,104,,,,
2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,2020-04-21T14:49:31,104,,,,
2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,2020-04-21T14:49:48,104,,,,
2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,2020-04-21T14:50:07,104,,,,
2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,2020-04-21T14:50:27,104,,,,
2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,2020-04-21T14:50:43,104,,,,
2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,2020-04-21T14:50:59,104,,,,
2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,2020-04-21T14:51:46,104,,,,
2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,2020-04-21T14:52:02,104,,,,
2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,2020-04-21T14:52:18,104,,,,
2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,2020-04-21T14:52:35,104,,,,
2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,2020-04-21T14:52:55,104,,,,
2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,2020-04-21T14:53:10,104,,,,
2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,2020-04-21T14:53:30,104,,,,
2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,2020-04-21T14:53:57,104,,,,
2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,2020-04-21T14:54:21,104,,,,
2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,2020-04-21T14:54:46,104,,,,
2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,2020-04-21T14:55:14,104,,,,
2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,2020-04-21T14:55:30,104,,,,
2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,2020-04-21T14:55:53,104,,,,
2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,2020-04-21T14:56:20,104,,,,
2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,2020-04-21T14:56:35,104,,,,
2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,2020-04-21T14:57:06,104,,,,
2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,2020-04-21T14:57:30,104,,,,
2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,2020-04-21T14:58:06,104,,,,
2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,2020-04-21T14:58:22,104,,,,
2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,2020-04-21T14:58:37,104,,,,
2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,2020-04-21T14:59:03,104,,,,
2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,2020-04-21T14:59:38,104,,,,
2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,2020-04-21T14:59:59,104,,,,
2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,2020-04-21T15:00:17,104,,,,
2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,2020-04-21T15:00:38,104,,,,
2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,2020-04-21T15:01:11,104,,,,
2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,2020-04-21T15:02:10,104,,,,
2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,2020-04-21T15:02:33,104,,,,
2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,2020-04-21T15:02:48,104,,,,
2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,2020-04-21T15:03:07,104,,,,
2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,2020-04-21T15:03:26,104,,,,
2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,2020-04-21T15:03:52,104,,,,
2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,2020-04-21T15:04:08,104,,,,
2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,2020-04-21T15:04:25,104,,,,
2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,2020-04-21T15:04:46,104,,,,
2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,2020-04-21T15:05:02,104,,,,
2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,2020-04-21T15:05:23,104,,,,
2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,2020-04-21T15:06:04,104,,,,
2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,2020-04-21T15:06:19,104,,,,
2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,2020-04-21T15:06:44,104,,,,
2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,2020-04-21T15:07:11,104,,,,
2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,2020-04-21T15:08:03,104,,,,
2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,2020-04-21T15:08:49,104,,,,
2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,2020-04-21T15:09:11,104,,,,
2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,2020-04-21T15:10:00,104,,,,
2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,2020-04-21T15:10:28,104,,,,
2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,2020-04-21T15:10:51,104,,,,
2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,2020-04-21T15:11:47,104,,,,
2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,2020-04-21T15:12:16,104,,,,
2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,2020-04-21T15:12:33,104,,,,
2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,2020-04-21T15:12:48,104,,,,
